UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
102669, 1,"R",9,"R",0,"R",9,"R",4,"R",0,"R",4,"R",12,"R",0,"R",12,"R",7,"R",0,"R",7,"R",8,"R",0,"R",8,"R",2,"R",0,"R",2,"R",29,"R",0,"R",29,"R",13,"R",0,"R",13
102669, 2,"R",9,"Z",0,"R",9,"R",4,"R",0,"R",4,"R",12,"Z",0,"R",12,"R",7,"R",0,"R",7,"R",8,"Z",0,"R",8,"R",2,"R",0,"R",2,"R",29,"R",0,"R",29,"R",13,"R",0,"R",13
102711, 4,"R",68,"Z",0,"R",68,"A",,"A",,"R",68,"R",44,"Z",0,"R",44,"A",,"A",,"R",44,"R",77,"Z",0,"R",77,"A",,"A",,"R",69,"R",189,"R",0,"R",189,"A",,"A",,"R",181
102845, 1,"R",802,"R",0,"R",802,"R",1,"R",339,"R",340,"R",115,"R",0,"R",115,"R",0,"R",69,"R",69,"R",106,"R",0,"R",106,"R",0,"R",36,"R",36,"R",1023,"R",0,"R",1023,"R",1,"R",444,"R",445
102845, 2,"R",802,"Z",0,"R",802,"R",1,"R",339,"R",340,"R",115,"Z",0,"R",115,"R",0,"R",69,"R",69,"R",106,"Z",0,"R",106,"R",0,"R",36,"R",36,"R",1023,"R",0,"R",1023,"R",1,"R",444,"R",445
103501, 4,"R",237,"Z",0,"R",237,"A",,"A",,"R",191,"R",61,"Z",0,"R",61,"A",,"A",,"R",53,"R",36,"Z",0,"R",36,"A",,"A",,"R",8,"R",334,"R",0,"R",334,"A",,"A",,"R",252
103741, 4,"R",34,"Z",0,"R",34,"A",,"A",,"R",20,"R",4,"Z",0,"R",4,"A",,"A",,"R",2,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",40,"R",0,"R",40,"A",,"A",,"R",23
103893, 4,"R",824,"R",3,"R",821,"A",,"A",,"R",540,"R",75,"R",0,"R",75,"A",,"A",,"R",63,"R",215,"R",1,"R",214,"A",,"A",,"R",116,"R",1114,"R",4,"R",1110,"A",,"A",,"R",719
103945, 4,"R",21,"Z",0,"R",21,"A",,"A",,"R",6,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",11,"Z",0,"R",11,"A",,"A",,"R",5,"R",33,"R",0,"R",33,"A",,"A",,"R",11
103954, 4,"R",14,"Z",0,"R",14,"A",,"A",,"R",8,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",14,"R",0,"R",14,"A",,"A",,"R",8
103963, 4,"R",264,"Z",0,"R",264,"A",,"A",,"R",149,"R",39,"Z",0,"R",39,"A",,"A",,"R",33,"R",196,"Z",0,"R",196,"A",,"A",,"R",56,"R",499,"R",0,"R",499,"A",,"A",,"R",238
104090, 1,"R",1046,"R",0,"R",1046,"R",96,"R",327,"R",423,"R",121,"R",0,"R",121,"R",20,"R",22,"R",42,"R",240,"R",0,"R",240,"R",17,"R",60,"R",77,"R",1407,"R",0,"R",1407,"R",133,"R",409,"R",542
104090, 2,"R",297,"Z",0,"R",297,"R",96,"R",0,"R",96,"R",85,"Z",0,"R",85,"R",20,"R",0,"R",20,"R",28,"Z",0,"R",28,"R",17,"R",0,"R",17,"R",410,"R",0,"R",410,"R",133,"R",0,"R",133
104090, 3,"R",749,"Z",0,"R",749,"Z",0,"R",327,"R",327,"R",36,"Z",0,"R",36,"Z",0,"R",22,"R",22,"R",212,"Z",0,"R",212,"Z",0,"R",60,"R",60,"R",997,"R",0,"R",997,"R",0,"R",409,"R",409
104151, 1,"R",1856,"R",21,"R",1835,"R",991,"R",0,"R",991,"R",973,"R",8,"R",965,"R",560,"R",0,"R",560,"R",4285,"R",40,"R",4245,"R",2922,"R",0,"R",2922,"R",7114,"R",69,"R",7045,"R",4473,"R",0,"R",4473
104151, 2,"R",1856,"R",21,"R",1835,"R",991,"R",0,"R",991,"R",973,"R",8,"R",965,"R",560,"R",0,"R",560,"R",4285,"R",40,"R",4245,"R",2922,"R",0,"R",2922,"R",7114,"R",69,"R",7045,"R",4473,"R",0,"R",4473
104160, 4,"R",473,"Z",0,"R",473,"A",,"A",,"R",103,"R",8,"Z",0,"R",8,"A",,"A",,"R",2,"R",144,"Z",0,"R",144,"A",,"A",,"R",50,"R",625,"R",0,"R",625,"A",,"A",,"R",155
104179, 1,"R",1926,"R",3,"R",1923,"R",1077,"R",0,"R",1077,"R",826,"R",0,"R",826,"R",520,"R",0,"R",520,"R",3520,"R",3,"R",3517,"R",2458,"R",0,"R",2458,"R",6272,"R",6,"R",6266,"R",4055,"R",0,"R",4055
104179, 2,"R",1926,"R",3,"R",1923,"R",1077,"R",0,"R",1077,"R",826,"R",0,"R",826,"R",520,"R",0,"R",520,"R",3520,"R",3,"R",3517,"R",2458,"R",0,"R",2458,"R",6272,"R",6,"R",6266,"R",4055,"R",0,"R",4055
104188, 1,"R",19,"R",1,"R",18,"R",5,"R",0,"R",5,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",30,"R",1,"R",29,"R",5,"R",0,"R",5
104188, 2,"R",19,"R",1,"R",18,"R",5,"R",0,"R",5,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",30,"R",1,"R",29,"R",5,"R",0,"R",5
104346, 4,"R",268,"Z",0,"R",268,"A",,"A",,"R",55,"R",8,"Z",0,"R",8,"A",,"A",,"R",1,"R",227,"Z",0,"R",227,"A",,"A",,"R",40,"R",503,"R",0,"R",503,"A",,"A",,"R",96
104391, 4,"R",24,"R",0,"R",24,"A",,"A",,"R",24,"R",3,"R",0,"R",3,"A",,"A",,"R",3,"R",14,"R",1,"R",13,"A",,"A",,"R",1,"R",41,"R",1,"R",40,"A",,"A",,"R",28
104425, 4,"R",274,"Z",0,"R",274,"A",,"A",,"R",66,"R",6,"Z",0,"R",6,"A",,"A",,"R",2,"R",173,"Z",0,"R",173,"A",,"A",,"R",47,"R",453,"R",0,"R",453,"A",,"A",,"R",115
104434, 4,"R",12,"Z",0,"R",12,"A",,"A",,"R",8,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",16,"R",0,"R",16,"A",,"A",,"R",11
104443, 4,"R",21,"Z",0,"R",21,"A",,"A",,"R",6,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",23,"R",0,"R",23,"A",,"A",,"R",7
104568, 4,"R",82,"Z",0,"R",82,"A",,"A",,"R",68,"R",9,"Z",0,"R",9,"A",,"A",,"R",8,"R",29,"Z",0,"R",29,"A",,"A",,"R",10,"R",120,"R",0,"R",120,"A",,"A",,"R",86
104577, 4,"R",152,"R",2,"R",150,"A",,"A",,"R",30,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",272,"R",1,"R",271,"A",,"A",,"R",138,"R",424,"R",3,"R",421,"A",,"A",,"R",168
104586, 1,"R",116,"R",0,"R",116,"R",75,"R",0,"R",75,"R",108,"R",1,"R",107,"R",63,"R",0,"R",63,"R",219,"R",0,"R",219,"R",166,"R",0,"R",166,"R",443,"R",1,"R",442,"R",304,"R",0,"R",304
104586, 2,"R",116,"R",0,"R",116,"R",75,"R",0,"R",75,"R",108,"R",1,"R",107,"R",63,"R",0,"R",63,"R",219,"R",0,"R",219,"R",166,"R",0,"R",166,"R",443,"R",1,"R",442,"R",304,"R",0,"R",304
104708, 4,"R",889,"Z",0,"R",889,"A",,"A",,"R",128,"R",66,"Z",0,"R",66,"A",,"A",,"R",6,"R",743,"Z",0,"R",743,"A",,"A",,"R",160,"R",1698,"R",0,"R",1698,"A",,"A",,"R",294
104717, 1,"R",835,"R",0,"R",835,"R",306,"R",0,"R",306,"R",352,"R",0,"R",352,"R",162,"R",0,"R",162,"R",360,"R",0,"R",360,"R",163,"R",0,"R",163,"R",1547,"R",0,"R",1547,"R",631,"R",0,"R",631
104717, 2,"R",835,"Z",0,"R",835,"R",306,"R",0,"R",306,"R",352,"Z",0,"R",352,"R",162,"R",0,"R",162,"R",360,"Z",0,"R",360,"R",163,"R",0,"R",163,"R",1547,"R",0,"R",1547,"R",631,"R",0,"R",631
105145, 4,"R",195,"Z",0,"R",195,"A",,"A",,"R",34,"R",11,"Z",0,"R",11,"A",,"A",,"R",1,"R",128,"Z",0,"R",128,"A",,"A",,"R",34,"R",334,"R",0,"R",334,"A",,"A",,"R",69
105154, 4,"R",702,"Z",0,"R",702,"A",,"A",,"R",108,"R",107,"Z",0,"R",107,"A",,"A",,"R",20,"R",780,"Z",0,"R",780,"A",,"A",,"R",159,"R",1589,"R",0,"R",1589,"A",,"A",,"R",287
105206, 4,"R",109,"Z",0,"R",109,"A",,"A",,"R",18,"R",11,"Z",0,"R",11,"A",,"A",,"R",2,"R",54,"Z",0,"R",54,"A",,"A",,"R",8,"R",174,"R",0,"R",174,"A",,"A",,"R",28
105215, 4,"R",286,"R",3,"R",283,"A",,"A",,"R",178,"R",93,"R",0,"R",93,"A",,"A",,"R",68,"R",88,"R",0,"R",88,"A",,"A",,"R",75,"R",467,"R",3,"R",464,"A",,"A",,"R",321
105297, 1,"R",160,"R",0,"R",160,"R",3,"R",23,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52,"R",0,"R",52,"R",0,"R",0,"R",0,"R",212,"R",0,"R",212,"R",3,"R",23,"R",26
105297, 3,"R",160,"Z",0,"R",160,"R",3,"R",23,"R",26,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",52,"Z",0,"R",52,"R",0,"R",0,"R",0,"R",212,"R",0,"R",212,"R",3,"R",23,"R",26
105330, 1,"R",1532,"R",3,"R",1529,"R",734,"R",0,"R",734,"R",745,"R",3,"R",742,"R",415,"R",0,"R",415,"R",2071,"R",4,"R",2067,"R",1308,"R",0,"R",1308,"R",4348,"R",10,"R",4338,"R",2457,"R",0,"R",2457
105330, 2,"R",1531,"R",3,"R",1528,"R",734,"R",0,"R",734,"R",745,"R",3,"R",742,"R",415,"R",0,"R",415,"R",2071,"R",4,"R",2067,"R",1308,"R",0,"R",1308,"R",4347,"R",10,"R",4337,"R",2457,"R",0,"R",2457
105330, 3,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
105349, 4,"R",19,"Z",0,"R",19,"A",,"A",,"R",4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",42,"Z",0,"R",42,"A",,"A",,"R",7,"R",61,"R",0,"R",61,"A",,"A",,"R",11
105428, 4,"R",510,"Z",0,"R",510,"A",,"A",,"R",73,"R",22,"Z",0,"R",22,"A",,"A",,"R",5,"R",258,"Z",0,"R",258,"A",,"A",,"R",50,"R",790,"R",0,"R",790,"A",,"A",,"R",128
105525, 4,"R",1183,"Z",0,"R",1183,"A",,"A",,"R",209,"R",122,"Z",0,"R",122,"A",,"A",,"R",21,"R",905,"Z",0,"R",905,"A",,"A",,"R",228,"R",2210,"R",0,"R",2210,"A",,"A",,"R",458
105534, 1,"R",366,"R",0,"R",366,"R",0,"R",276,"R",276,"R",63,"R",0,"R",63,"R",0,"R",54,"R",54,"R",275,"R",0,"R",275,"R",0,"R",162,"R",162,"R",704,"R",0,"R",704,"R",0,"R",492,"R",492
105534, 3,"R",366,"Z",0,"R",366,"Z",0,"R",276,"R",276,"R",63,"Z",0,"R",63,"Z",0,"R",54,"R",54,"R",275,"Z",0,"R",275,"Z",0,"R",162,"R",162,"R",704,"R",0,"R",704,"R",0,"R",492,"R",492
105543, 4,"R",131,"Z",0,"R",131,"A",,"A",,"R",81,"R",5,"Z",0,"R",5,"A",,"A",,"R",3,"R",66,"Z",0,"R",66,"A",,"A",,"R",42,"R",202,"R",0,"R",202,"A",,"A",,"R",126
105589, 1,"R",14,"R",0,"R",14,"R",8,"R",0,"R",8,"R",8,"R",0,"R",8,"R",3,"R",0,"R",3,"R",18,"R",0,"R",18,"R",2,"R",0,"R",2,"R",40,"R",0,"R",40,"R",13,"R",0,"R",13
105589, 2,"R",14,"Z",0,"R",14,"R",8,"R",0,"R",8,"R",8,"Z",0,"R",8,"R",3,"R",0,"R",3,"R",18,"Z",0,"R",18,"R",2,"R",0,"R",2,"R",40,"R",0,"R",40,"R",13,"R",0,"R",13
105659, 4,"R",389,"R",1,"R",388,"A",,"A",,"R",266,"R",69,"R",0,"R",69,"A",,"A",,"R",54,"R",71,"R",1,"R",70,"A",,"A",,"R",39,"R",529,"R",2,"R",527,"A",,"A",,"R",359
105668, 4,"R",85,"Z",0,"R",85,"A",,"A",,"R",5,"R",8,"Z",0,"R",8,"A",,"A",,"R",1,"R",16,"Z",0,"R",16,"A",,"A",,"R",2,"R",109,"R",0,"R",109,"A",,"A",,"R",8
105677, 4,"R",6,"Z",0,"R",6,"A",,"A",,"R",6,"R",6,"Z",0,"R",6,"A",,"A",,"R",6,"R",7,"Z",0,"R",7,"A",,"A",,"R",6,"R",19,"R",0,"R",19,"A",,"A",,"R",18
105747, 4,"R",237,"Z",0,"R",237,"A",,"A",,"R",43,"R",38,"Z",0,"R",38,"A",,"A",,"R",5,"R",398,"Z",0,"R",398,"A",,"A",,"R",83,"R",673,"R",0,"R",673,"A",,"A",,"R",131
105792, 4,"R",295,"Z",0,"R",295,"A",,"A",,"R",59,"R",17,"Z",0,"R",17,"A",,"A",,"R",4,"R",129,"Z",0,"R",129,"A",,"A",,"R",38,"R",441,"R",0,"R",441,"A",,"A",,"R",101
105899, 1,"R",32,"R",0,"R",32,"R",14,"R",0,"R",14,"R",24,"R",0,"R",24,"R",13,"R",0,"R",13,"R",32,"R",0,"R",32,"R",17,"R",0,"R",17,"R",88,"R",0,"R",88,"R",44,"R",0,"R",44
105899, 2,"R",32,"Z",0,"R",32,"R",14,"R",0,"R",14,"R",24,"Z",0,"R",24,"R",13,"R",0,"R",13,"R",32,"Z",0,"R",32,"R",17,"R",0,"R",17,"R",88,"R",0,"R",88,"R",44,"R",0,"R",44
106041, 4,"R",521,"R",7,"R",514,"A",,"A",,"R",335,"R",192,"R",1,"R",191,"A",,"A",,"R",149,"R",88,"R",1,"R",87,"A",,"A",,"R",60,"R",801,"R",9,"R",792,"A",,"A",,"R",544
106111, 4,"R",51,"Z",0,"R",51,"A",,"A",,"R",24,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",52,"R",0,"R",52,"A",,"A",,"R",25
106148, 4,"R",230,"Z",0,"R",230,"A",,"A",,"R",57,"R",8,"Z",0,"R",8,"A",,"A",,"R",3,"R",194,"Z",0,"R",194,"A",,"A",,"R",70,"R",432,"R",0,"R",432,"A",,"A",,"R",130
106245, 1,"R",357,"R",0,"R",357,"R",115,"R",9,"R",124,"R",60,"R",0,"R",60,"R",29,"R",1,"R",30,"R",216,"R",1,"R",215,"R",109,"R",7,"R",116,"R",633,"R",1,"R",632,"R",253,"R",17,"R",270
106245, 2,"R",351,"R",0,"R",351,"R",113,"R",9,"R",122,"R",60,"R",0,"R",60,"R",29,"R",1,"R",30,"R",214,"R",1,"R",213,"R",109,"R",7,"R",116,"R",625,"R",1,"R",624,"R",251,"R",17,"R",268
106245, 3,"R",6,"Z",0,"R",6,"R",2,"R",0,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0,"R",0,"R",0,"R",8,"R",0,"R",8,"R",2,"R",0,"R",2
106306, 1,"R",148,"R",0,"R",148,"R",0,"R",0,"R",0,"R",11,"R",0,"R",11,"R",0,"R",0,"R",0,"R",45,"R",0,"R",45,"R",1,"R",15,"R",16,"R",204,"R",0,"R",204,"R",1,"R",15,"R",16
106306, 2,"R",10,"Z",0,"R",10,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",1,"R",2,"R",3,"R",20,"R",0,"R",20,"R",1,"R",2,"R",3
106306, 3,"R",138,"Z",0,"R",138,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"Z",0,"R",0,"R",0,"R",36,"Z",0,"R",36,"Z",0,"R",13,"R",13,"R",184,"R",0,"R",184,"R",0,"R",13,"R",13
106315, 4,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",3,"R",0,"R",3,"A",,"A",,"R",3
106324, 4,"R",12,"Z",0,"R",12,"A",,"A",,"R",12,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",13,"Z",0,"R",13,"A",,"A",,"R",3,"R",28,"R",0,"R",28,"A",,"A",,"R",18
106342, 1,"R",61,"R",0,"R",61,"R",40,"R",0,"R",40,"R",21,"R",0,"R",21,"R",13,"R",0,"R",13,"R",89,"R",0,"R",89,"R",39,"R",0,"R",39,"R",171,"R",0,"R",171,"R",92,"R",0,"R",92
106342, 2,"R",61,"Z",0,"R",61,"R",40,"R",0,"R",40,"R",21,"Z",0,"R",21,"R",13,"R",0,"R",13,"R",89,"Z",0,"R",89,"R",39,"R",0,"R",39,"R",171,"R",0,"R",171,"R",92,"R",0,"R",92
106351, 4,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",4,"R",0,"R",4,"A",,"A",,"R",3
106360, 4,"R",25,"Z",0,"R",25,"A",,"A",,"R",12,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",27,"R",0,"R",27,"A",,"A",,"R",13
106397, 1,"R",928,"R",4,"R",924,"R",452,"R",0,"R",452,"R",624,"R",1,"R",623,"R",389,"R",0,"R",389,"R",2748,"R",1,"R",2747,"R",2002,"R",0,"R",2002,"R",4300,"R",6,"R",4294,"R",2843,"R",0,"R",2843
106397, 2,"R",928,"R",4,"R",924,"R",452,"R",0,"R",452,"R",624,"R",1,"R",623,"R",389,"R",0,"R",389,"R",2748,"R",1,"R",2747,"R",2002,"R",0,"R",2002,"R",4300,"R",6,"R",4294,"R",2843,"R",0,"R",2843
106412, 1,"R",445,"R",1,"R",444,"R",137,"R",0,"R",137,"R",38,"R",0,"R",38,"R",7,"R",2,"R",9,"R",74,"R",0,"R",74,"R",40,"R",0,"R",40,"R",557,"R",1,"R",556,"R",184,"R",2,"R",186
106412, 2,"R",445,"R",1,"R",444,"R",137,"R",0,"R",137,"R",38,"R",0,"R",38,"R",7,"R",2,"R",9,"R",74,"R",0,"R",74,"R",40,"R",0,"R",40,"R",557,"R",1,"R",556,"R",184,"R",2,"R",186
106449, 4,"R",300,"Z",0,"R",300,"A",,"A",,"R",75,"R",29,"Z",0,"R",29,"A",,"A",,"R",7,"R",236,"Z",0,"R",236,"A",,"A",,"R",81,"R",565,"R",0,"R",565,"A",,"A",,"R",163
106458, 1,"R",722,"R",0,"R",722,"R",273,"R",29,"R",302,"R",202,"R",0,"R",202,"R",98,"R",4,"R",102,"R",651,"R",0,"R",651,"R",424,"R",7,"R",431,"R",1575,"R",0,"R",1575,"R",795,"R",40,"R",835
106458, 2,"R",722,"Z",0,"R",722,"R",273,"R",29,"R",302,"R",202,"Z",0,"R",202,"R",98,"R",4,"R",102,"R",651,"Z",0,"R",651,"R",424,"R",7,"R",431,"R",1575,"R",0,"R",1575,"R",795,"R",40,"R",835
106467, 1,"R",968,"R",5,"R",963,"R",235,"R",49,"R",284,"R",132,"R",0,"R",132,"R",37,"R",5,"R",42,"R",578,"R",2,"R",576,"R",288,"R",27,"R",315,"R",1678,"R",7,"R",1671,"R",560,"R",81,"R",641
106467, 2,"R",744,"R",3,"R",741,"R",228,"R",4,"R",232,"R",117,"R",0,"R",117,"R",36,"R",2,"R",38,"R",519,"R",2,"R",517,"R",286,"R",5,"R",291,"R",1380,"R",5,"R",1375,"R",550,"R",11,"R",561
106467, 3,"R",224,"R",2,"R",222,"R",7,"R",45,"R",52,"R",15,"R",0,"R",15,"R",1,"R",3,"R",4,"R",59,"R",0,"R",59,"R",2,"R",22,"R",24,"R",298,"R",2,"R",296,"R",10,"R",70,"R",80
106485, 1,"R",447,"R",0,"R",447,"R",66,"R",37,"R",103,"R",39,"R",0,"R",39,"R",8,"R",4,"R",12,"R",136,"R",1,"R",135,"R",51,"R",17,"R",68,"R",622,"R",1,"R",621,"R",125,"R",58,"R",183
106485, 2,"R",350,"R",0,"R",350,"R",65,"R",11,"R",76,"R",35,"R",0,"R",35,"R",8,"R",3,"R",11,"R",115,"R",1,"R",114,"R",50,"R",5,"R",55,"R",500,"R",1,"R",499,"R",123,"R",19,"R",142
106485, 3,"R",97,"Z",0,"R",97,"R",1,"R",26,"R",27,"R",4,"Z",0,"R",4,"R",0,"R",1,"R",1,"R",21,"Z",0,"R",21,"R",1,"R",12,"R",13,"R",122,"R",0,"R",122,"R",2,"R",39,"R",41
106494, 4,"R",25,"Z",0,"R",25,"A",,"A",,"R",10,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",6,"Z",0,"R",6,"A",,"A",,"R",4,"R",34,"R",0,"R",34,"A",,"A",,"R",16
106546, 4,"R",6,"Z",0,"R",6,"A",,"A",,"R",4,"R",6,"Z",0,"R",6,"A",,"A",,"R",3,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",12,"R",0,"R",12,"A",,"A",,"R",7
106625, 4,"R",240,"Z",0,"R",240,"A",,"A",,"R",31,"R",14,"Z",0,"R",14,"A",,"A",,"R",3,"R",73,"Z",0,"R",73,"A",,"A",,"R",57,"R",327,"R",0,"R",327,"A",,"A",,"R",91
106704, 1,"R",1044,"R",0,"R",1044,"R",346,"R",3,"R",349,"R",180,"R",0,"R",180,"R",60,"R",1,"R",61,"R",953,"R",0,"R",953,"R",531,"R",4,"R",535,"R",2177,"R",0,"R",2177,"R",937,"R",8,"R",945
106704, 2,"R",1044,"Z",0,"R",1044,"R",346,"R",3,"R",349,"R",180,"Z",0,"R",180,"R",60,"R",1,"R",61,"R",953,"Z",0,"R",953,"R",531,"R",4,"R",535,"R",2177,"R",0,"R",2177,"R",937,"R",8,"R",945
106713, 1,"R",59,"R",0,"R",59,"R",13,"R",0,"R",13,"R",15,"R",0,"R",15,"R",10,"R",0,"R",10,"R",44,"R",0,"R",44,"R",6,"R",2,"R",8,"R",118,"R",0,"R",118,"R",29,"R",2,"R",31
106713, 2,"R",38,"Z",0,"R",38,"R",11,"R",0,"R",11,"R",12,"Z",0,"R",12,"R",10,"R",0,"R",10,"R",34,"Z",0,"R",34,"R",0,"R",0,"R",0,"R",84,"R",0,"R",84,"R",21,"R",0,"R",21
106713, 3,"R",21,"Z",0,"R",21,"R",2,"R",0,"R",2,"R",3,"Z",0,"R",3,"R",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",6,"R",2,"R",8,"R",34,"R",0,"R",34,"R",8,"R",2,"R",10
106795, 4,"R",130,"Z",0,"R",130,"A",,"A",,"R",60,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",75,"Z",0,"R",75,"A",,"A",,"R",26,"R",205,"R",0,"R",205,"A",,"A",,"R",86
106810, 1,"R",24,"R",0,"R",24,"R",2,"R",1,"R",3,"R",11,"R",0,"R",11,"R",2,"R",2,"R",4,"R",10,"R",0,"R",10,"R",3,"R",0,"R",3,"R",45,"R",0,"R",45,"R",7,"R",3,"R",10
106810, 2,"R",8,"Z",0,"R",8,"R",2,"R",0,"R",2,"R",4,"Z",0,"R",4,"R",2,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",3,"R",0,"R",3,"R",17,"R",0,"R",17,"R",7,"R",0,"R",7
106810, 3,"R",16,"Z",0,"R",16,"Z",0,"R",1,"R",1,"R",7,"Z",0,"R",7,"Z",0,"R",2,"R",2,"R",5,"Z",0,"R",5,"Z",0,"R",0,"R",0,"R",28,"R",0,"R",28,"R",0,"R",3,"R",3
106883, 4,"R",119,"Z",0,"R",119,"A",,"A",,"R",23,"R",3,"Z",0,"R",3,"A",,"A",,"R",0,"R",79,"Z",0,"R",79,"A",,"A",,"R",54,"R",201,"R",0,"R",201,"A",,"A",,"R",77
106892, 4,"R",232,"Z",0,"R",232,"A",,"A",,"R",162,"R",32,"Z",0,"R",32,"A",,"A",,"R",19,"R",10,"Z",0,"R",10,"A",,"A",,"R",8,"R",274,"R",0,"R",274,"A",,"A",,"R",189
106908, 4,"R",113,"Z",0,"R",113,"A",,"A",,"R",66,"R",25,"Z",0,"R",25,"A",,"A",,"R",23,"R",10,"Z",0,"R",10,"A",,"A",,"R",9,"R",148,"R",0,"R",148,"A",,"A",,"R",98
106980, 4,"R",268,"Z",0,"R",268,"A",,"A",,"R",91,"R",29,"Z",0,"R",29,"A",,"A",,"R",15,"R",80,"Z",0,"R",80,"A",,"A",,"R",14,"R",377,"R",0,"R",377,"A",,"A",,"R",120
106999, 4,"R",185,"Z",0,"R",185,"A",,"A",,"R",68,"R",21,"Z",0,"R",21,"A",,"A",,"R",8,"R",55,"Z",0,"R",55,"A",,"A",,"R",30,"R",261,"R",0,"R",261,"A",,"A",,"R",106
107044, 1,"R",280,"R",0,"R",280,"R",157,"R",0,"R",157,"R",208,"R",0,"R",208,"R",141,"R",0,"R",141,"R",551,"R",0,"R",551,"R",415,"R",0,"R",415,"R",1039,"R",0,"R",1039,"R",713,"R",0,"R",713
107044, 2,"R",280,"Z",0,"R",280,"R",157,"R",0,"R",157,"R",208,"Z",0,"R",208,"R",141,"R",0,"R",141,"R",551,"Z",0,"R",551,"R",415,"R",0,"R",415,"R",1039,"R",0,"R",1039,"R",713,"R",0,"R",713
107071, 1,"R",448,"R",0,"R",448,"R",148,"R",2,"R",150,"R",54,"R",0,"R",54,"R",18,"R",0,"R",18,"R",195,"R",0,"R",195,"R",102,"R",0,"R",102,"R",697,"R",0,"R",697,"R",268,"R",2,"R",270
107071, 2,"R",448,"Z",0,"R",448,"R",148,"R",2,"R",150,"R",54,"Z",0,"R",54,"R",18,"R",0,"R",18,"R",195,"Z",0,"R",195,"R",102,"R",0,"R",102,"R",697,"R",0,"R",697,"R",268,"R",2,"R",270
107080, 1,"R",91,"R",0,"R",91,"R",57,"R",0,"R",57,"R",91,"R",0,"R",91,"R",63,"R",0,"R",63,"R",253,"R",1,"R",252,"R",187,"R",0,"R",187,"R",435,"R",1,"R",434,"R",307,"R",0,"R",307
107080, 2,"R",91,"R",0,"R",91,"R",57,"R",0,"R",57,"R",91,"R",0,"R",91,"R",63,"R",0,"R",63,"R",253,"R",1,"R",252,"R",187,"R",0,"R",187,"R",435,"R",1,"R",434,"R",307,"R",0,"R",307
