university,degree,perc_men,perc_women,perc_aian,perc_asian,perc_black,perc_hisp,perc_white,perc_nhpi,perc_undergrad_grants,perc_undergrad_pell,perc_undergrad_loans
142276,Bachelors,45.144804088586035,54.855195911413965,0.596252129471891,1.5332197614991483,1.4480408858603067,9.540034071550256,69.84667802385009,0.2555366269165247,52,33,36
142285,Bachelors,49.70622796709753,50.293772032902474,0.6462984723854289,0.9988249118683901,1.1750881316098707,9.9882491186839,74.14806110458284,0.23501762632197415,64,29,38
142285,Masters,52.244897959183675,47.755102040816325,0.8163265306122449,1.0204081632653061,1.0204081632653061,7.755102040816326,72.0408163265306,0.20408163265306123,64,29,38
142285,Doctorate,58.12500000000001,41.875,1.875,1.875,3.125,8.125,66.25,0.625,64,29,38
142294,Bachelors,43.888888888888886,56.111111111111114,0.5555555555555556,1.6666666666666667,1.1111111111111112,7.777777777777778,72.77777777777777,1.6666666666666667,100,27,53
142443,Associates,37.230769230769226,62.76923076923077,3.076923076923077,2,1.0769230769230769,5.384615384615385,82,1.0769230769230769,43,29,21
142461,Masters,31.818181818181817,68.18181818181817,0.45454545454545453,1.8181818181818181,0.9090909090909091,7.2727272727272725,84.0909090909091,0.9090909090909091,83,34,56
142522,Associates,28.46666666666667,71.53333333333333,0.26666666666666666,0.8,0.26666666666666666,3.3333333333333335,75.2,0.6,56,31,18
142522,Bachelors,43.48454726188324,56.51545273811676,0.23495391288631842,0.867522139887945,0.5422013374299656,3.198987890836798,79.48671606723296,0.37954093620097595,56,31,18
142559,Associates,34.465408805031444,65.53459119496856,1.1320754716981132,2.138364779874214,1.1320754716981132,20.251572327044027,69.30817610062893,0.25157232704402516,37,23,9
143048,Bachelors,25.649350649350648,74.35064935064936,0.3246753246753247,12.5,1.948051948051948,8.279220779220779,29.545454545454547,0.16233766233766234,88,19,38
143084,Bachelors,39.79416809605489,60.2058319039451,0.17152658662092624,2.0583190394511153,3.7735849056603774,8.233276157804461,77.70154373927959,0.17152658662092624,100,24,67
144166,Associates,24.720893141945773,75.27910685805422,0.1594896331738437,6.8580542264752795,34.92822966507177,44.81658692185008,9.250398724082935,0.1594896331738437,45,39,5
144218,Associates,41.58215010141988,58.41784989858012,0.10141987829614604,8.519269776876268,6.186612576064909,54.563894523326574,25.25354969574036,0.2028397565922921,35,26,1
144281,Bachelors,40.44871794871795,59.55128205128205,0.19230769230769232,4.230769230769231,11.217948717948719,14.038461538461538,56.6025641025641,0.2564102564102564,77,33,65
144740,Bachelors,47.58385446276293,52.41614553723707,0.08527572484366117,10.005685048322912,7.305287094940308,17.055144968732233,55.23024445707788,0.14212620807276863,84,32,54
144740,Masters,45.06717850287908,54.93282149712092,0.038387715930902115,8.982725527831095,9.213051823416507,9.443378119001919,45.64299424184261,0.07677543186180423,84,32,54
144892,Bachelors,38.66231647634584,61.337683523654164,0.1631321370309951,0.897226753670473,14.355628058727568,6.851549755301795,71.37030995106036,0.08156606851549755,62,36,48
145600,Bachelors,46.3431622939401,53.6568377060599,0.023218017181332713,22.24286045971674,7.8476898072904575,27.04899001625261,34.24657534246575,0.1393081030879963,65,51,38
145600,Masters,45.19983518747425,54.80016481252575,0.2472187886279357,7.292954264524104,5.356407086938607,9.2295014421096,33.910177173465186,0.12360939431396785,65,51,38
145600,Doctorate,43.29044117647059,56.70955882352941,0.09191176470588235,21.047794117647058,5.790441176470589,9.558823529411764,48.161764705882355,0.09191176470588235,65,51,38
145619,Bachelors,44.6215139442231,55.37848605577689,0.398406374501992,15.803452855245684,6.374501992031872,15.670650730411687,47.808764940239044,0.398406374501992,88,42,63
145619,Masters,28.343949044585987,71.656050955414,0.5307855626326964,8.280254777070063,5.414012738853503,3.5031847133757963,23.142250530785564,0.42462845010615713,88,42,63
145637,Bachelors,53.90343800421993,46.096561995780064,0.09929254064788381,18.381531587439493,4.579868437383642,9.457614496710935,47.97070870050887,0.037234702742956434,52,23,35
145813,Bachelors,42.65232974910394,57.34767025089605,0.2240143369175627,1.8369175627240144,5.801971326164875,8.848566308243727,79.43548387096774,0.06720430107526883,61,30,56
146205,Associates,41.090146750524106,58.909853249475894,0.20964360587002098,1.4675052410901468,9.224318658280922,2.3060796645702304,83.01886792452831,0.41928721174004197,54,40,0
146296,Associates,43.65411436541143,56.34588563458857,0.20920502092050208,2.4407252440725244,6.764295676429567,20.571827057182706,64.08647140864714,0.0697350069735007,29,21,6
146339,Bachelors,39.33649289099526,60.66350710900474,0.47393364928909953,1.8957345971563981,9.47867298578199,17.061611374407583,52.60663507109005,0.47393364928909953,83,43,67
146472,Associates,42.76410998552822,57.23589001447178,0.21707670043415342,5.571635311143271,4.703328509406656,32.77858176555716,48.33574529667149,0.21707670043415342,24,19,3
146603,Associates,40.33232628398791,59.66767371601208,1.3595166163141994,0.7552870090634441,6.042296072507553,2.416918429003021,84.74320241691842,0.1510574018126888,23,18,14
146685,Associates,40.11713030746706,59.88286969253295,0.5856515373352855,1.4641288433382138,5.563689604685212,5.124450951683748,79.06295754026354,0.14641288433382138,48,34,22
146719,Bachelors,33.52697095435684,66.47302904564314,0.08298755186721991,12.863070539419086,4.066390041493776,14.564315352697097,57.38589211618257,0.4149377593360996,88,25,57
146719,Masters,31.70212765957447,68.29787234042554,0.07092198581560284,8.439716312056737,10.567375886524824,9.219858156028367,55.1063829787234,0.2127659574468085,88,25,57
147004,Associates,43.86666666666667,56.13333333333333,0.13333333333333333,2.1333333333333333,1.0666666666666667,14.399999999999999,73.06666666666666,0.4,20,17,3
147369,Bachelors,52.04778156996587,47.95221843003413,0.17064846416382254,3.9249146757679183,3.0716723549488054,5.631399317406143,59.38566552901023,0.17064846416382254,88,40,39
147536,Associates,35.869565217391305,64.13043478260869,1.0869565217391304,4.3478260869565215,8.695652173913043,7.608695652173914,45.65217391304348,1.0869565217391304,77,57,43
147536,Bachelors,22.697368421052634,77.30263157894737,0.1644736842105263,1.9736842105263157,26.31578947368421,23.026315789473685,31.414473684210524,0.3289473684210526,77,57,43
147590,Doctorate,44.20289855072464,55.79710144927537,0.7246376811594203,7.971014492753622,6.521739130434782,5.072463768115942,71.01449275362319,1.4492753623188406,49,28,45
147660,Bachelors,44.52347083926031,55.47652916073969,0.42674253200568996,2.987197724039829,3.4139402560455197,13.229018492176387,67.42532005689901,0.1422475106685633,97,28,65
147679,Masters,33.87096774193548,66.12903225806451,1.2096774193548387,10.080645161290322,6.854838709677419,13.306451612903224,56.048387096774185,1.2096774193548387,94,45,69
147767,Masters,52.137739773515136,47.862260226484864,0.06933210076265311,10.214929512364225,4.552807950080887,4.760804252368847,38.52553732378091,0.04622140050843541,56,18,22
147767,Doctorate,51.45348837209303,48.54651162790697,0.09689922480620156,13.565891472868216,3.6821705426356592,9.593023255813954,43.21705426356589,0.09689922480620156,56,18,22
147776,Masters,31.58953722334004,68.41046277665997,0.4024144869215292,5.633802816901409,7.645875251509055,17.303822937625753,53.72233400402414,0.2012072434607646,58,48,31
147828,Bachelors,36.39575971731448,63.60424028268551,0.23557126030624262,3.180212014134275,6.831566548881036,7.06713780918728,79.74087161366313,0.11778563015312131,96,33,72
147916,Associates,39.63011889035667,60.36988110964333,0.26420079260237783,4.095112285336857,7.793923381770146,7.926023778071334,67.89960369881109,0.26420079260237783,33,29,30
148335,Bachelors,56.493506493506494,43.506493506493506,0.21645021645021645,4.761904761904762,19.047619047619047,31.601731601731604,38.74458874458874,0.21645021645021645,93,58,74
148487,Bachelors,33.70967741935484,66.29032258064517,0.3225806451612903,6.774193548387098,14.677419354838708,26.451612903225808,43.38709677419355,0.16129032258064516,84,42,60
148487,Masters,31.36,68.64,0.16,9.120000000000001,17.599999999999998,10.879999999999999,43.68,0.16,84,42,60
149222,Bachelors,56.22529644268774,43.77470355731226,0.1976284584980237,2.1739130434782608,13.274044795783926,8.49802371541502,67.72068511198947,0.09881422924901186,77,37,53
149222,Masters,43.34203655352481,56.6579634464752,0.26109660574412535,3.1331592689295036,11.74934725848564,4.43864229765013,59.7911227154047,0.13054830287206268,77,37,53
149231,Bachelors,43.57563850687623,56.424361493123776,0.275049115913556,1.6502946954813358,10.019646365422396,3.81139489194499,78.11394891944991,0.07858546168958742,64,34,50
149365,Associates,29.02208201892745,70.97791798107255,0.31545741324921134,1.8927444794952681,47.634069400630914,23.65930599369085,22.71293375394322,0.31545741324921134,57,43,0
149532,Associates,40.92827004219409,59.07172995780591,0.42194092827004215,2.6371308016877637,13.60759493670886,41.77215189873418,34.49367088607595,0.10548523206751054,31,26,4
149763,Bachelors,17.68867924528302,82.31132075471697,0.7075471698113208,16.745283018867923,15.80188679245283,20.047169811320757,35.613207547169814,0.2358490566037736,68,44,78
149842,Associates,46.23362445414847,53.76637554585153,0.38209606986899564,11.026200873362445,2.4563318777292573,21.943231441048034,59.98908296943232,0.05458515283842794,28,23,5
150066,Bachelors,36.93181818181818,63.06818181818182,0.2840909090909091,0.5681818181818182,4.829545454545454,1.4204545454545454,84.0909090909091,0.5681818181818182,100,36,71
150136,Masters,23.101555352241537,76.89844464775847,0.04574565416285453,2.241537053979872,5.6267154620311075,6.816102470265324,76.7612076852699,0.32021957913998167,71,34,56
150534,Bachelors,44.22222222222222,55.77777777777778,0.2222222222222222,3.111111111111111,1.5555555555555556,3.111111111111111,74,0.2222222222222222,86,22,45
150677,Masters,38.970588235294116,61.029411764705884,0.7352941176470588,0.7352941176470588,11.76470588235294,4.411764705882353,78.67647058823529,0.7352941176470588,85,32,58
150987,Associates,38.58585858585858,61.41414141414141,0.25813692480359146,1.762065095398429,8.226711560044892,4.208754208754209,77.27272727272727,0.044893378226711564,43,37,18
151111,Bachelors,41.736111111111114,58.26388888888889,0.11574074074074073,3.657407407407407,7.939814814814815,6.689814814814815,73.33333333333333,0.0462962962962963,64,36,43
151111,Doctorate,48.33538840937115,51.66461159062885,0.2466091245376079,9.741060419235511,7.891491985203452,5.30209617755857,67.07768187422934,0.2466091245376079,64,36,43
151263,Bachelors,36.00416233090531,63.99583766909469,0.10405827263267431,1.768990634755463,6.243496357960457,5.411030176899064,70.34339229968782,0.10405827263267431,91,38,61
151351,Bachelors,49.68,50.32,0.08,5.173333333333333,3.7199999999999998,5.466666666666667,69.94666666666667,0.04,64,19,31
151351,Masters,57.040662650602414,42.95933734939759,0.07530120481927711,7.981927710843372,4.329819277108434,4.367469879518072,54.51807228915663,0.11295180722891565,64,19,31
151786,Bachelors,28.04878048780488,71.95121951219512,0.17421602787456447,2.7874564459930316,7.491289198606271,4.70383275261324,78.74564459930313,0.17421602787456447,64,24,66
152080,Bachelors,52.247462542290954,47.75253745770904,0.1933301111648139,5.219913001449976,3.673272112131464,10.294828419526342,68.53552440792653,0.04833252779120348,61,11,31
152336,Bachelors,25.513196480938415,74.48680351906158,0.2932551319648094,1.466275659824047,5.278592375366569,8.504398826979472,80.64516129032258,0.2932551319648094,94,42,71
152600,Bachelors,43.350383631713555,56.649616368286445,0.1278772378516624,2.3017902813299234,5.754475703324808,7.161125319693094,72.76214833759592,0.1278772378516624,97,28,57
152637,Associates,52.13239974538511,47.86760025461489,0.2546148949713558,1.336728198599618,7.511139401654996,12.539783577339275,67.66390833863781,0.19096117122851686,22,14,14
153144,Bachelors,43.32129963898917,56.678700361010826,0.36101083032490977,3.6101083032490973,5.054151624548736,8.664259927797833,70.3971119133574,0.36101083032490977,96,35,72
153366,Bachelors,34.08360128617363,65.91639871382637,0.6430868167202572,1.607717041800643,6.430868167202572,8.681672025723474,70.09646302250803,0.3215434083601286,87,49,76
153366,Masters,12.014134275618375,87.98586572438163,0.7067137809187279,2.8268551236749118,3.180212014134275,3.180212014134275,77.73851590106007,0.35335689045936397,87,49,76
153375,Bachelors,45.82338902147971,54.17661097852029,0.47732696897374705,2.863961813842482,4.295942720763723,6.205250596658711,70.64439140811456,0.23866348448687352,93,41,71
153524,Associates,49.668874172185426,50.331125827814574,0.26490066225165565,0.9271523178807948,8.874172185430464,8.079470198675496,73.37748344370861,0.13245033112582782,49,34,39
153603,Bachelors,55.51765054879858,44.48234945120142,0.16315633343221594,2.595668940967072,2.373183031741323,4.657371699792347,76.00118659151588,0.07416196974191634,73,21,48
153630,Associates,38.67684478371501,61.32315521628499,0.6361323155216284,1.7811704834605597,10.559796437659033,6.23409669211196,73.79134860050891,0.1272264631043257,44,34,45
153658,Bachelors,46.22937941869599,53.77062058130401,0.09819324430479183,3.986645718774548,3.12254516889238,7.227022780832678,69.83503534956796,0.13747054202670855,65,20,43
153658,Doctorate,49.48805460750853,50.51194539249146,0.3412969283276451,7.281001137656427,2.6166097838452784,6.257110352673492,62.45733788395904,0.11376564277588168,65,20,43
153737,Associates,44.825581395348834,55.174418604651166,0.1744186046511628,1.744186046511628,6.046511627906977,4.127906976744186,79.94186046511628,0.05813953488372093,35,26,29
153922,Associates,42.98245614035088,57.01754385964912,1.7543859649122806,1.7543859649122806,3.070175438596491,15.789473684210526,62.28070175438597,0.43859649122807015,34,20,18
154004,Bachelors,46.236559139784944,53.76344086021505,0.7168458781362007,1.0752688172043012,1.7921146953405016,6.093189964157706,79.92831541218638,0.35842293906810035,94,32,73
154013,Bachelors,27.073170731707318,72.92682926829268,2.195121951219512,3.6585365853658534,4.878048780487805,1.2195121951219512,79.75609756097562,0.24390243902439024,100,40,73
154022,Bachelors,34.68217301258563,65.31782698741438,0.6372470925601402,2.150708937390473,29.5682650947905,13.095427752110881,46.965110721682336,0.8762147522701929,86,51,57
154022,Masters,27.98001427551749,72.01998572448251,0.820842255531763,2.5339043540328334,41.7558886509636,11.349036402569594,37.687366167023555,0.6423982869379015,86,51,57
154095,Bachelors,39.807162534435264,60.19283746556474,0.13774104683195593,1.6069788797061526,2.4334251606978876,3.0303030303030303,84.34343434343434,0.04591368227731864,61,26,55
154129,Associates,51.470588235294116,48.529411764705884,0.49019607843137253,1.9607843137254901,4.901960784313726,6.862745098039216,81.37254901960785,0.49019607843137253,28,18,19
154156,Masters,22.916666666666664,77.08333333333334,0.6944444444444444,9.027777777777777,1.3888888888888888,2.7777777777777777,81.94444444444444,0.6944444444444444,NA,NA,NA
154174,Doctorate,61.6519174041298,38.34808259587021,0.5899705014749262,6.784660766961652,3.687315634218289,11.504424778761061,72.86135693215338,0.4424778761061947,79,42,71
154235,Masters,26.296296296296294,73.70370370370371,0.3703703703703704,1.1111111111111112,2.2222222222222223,4.074074074074074,84.44444444444444,0.3703703703703704,92,28,68
154262,Associates,10.81081081081081,89.1891891891892,2.7027027027027026,1.3513513513513513,2.7027027027027026,10.81081081081081,79.72972972972973,1.3513513513513513,71,35,53
154493,Bachelors,34.48905109489051,65.51094890510949,0.36496350364963503,1.824817518248175,15.784671532846714,4.37956204379562,70.8029197080292,0.2737226277372263,66,40,56
154518,Bachelors,68.99109792284867,31.008902077151333,1.3353115727002967,2.0771513353115725,12.611275964391691,7.121661721068249,63.353115727002965,0.44510385756676557,63,48,52
154688,Bachelors,39.46587537091988,60.534124629080125,0.8902077151335311,1.1869436201780417,9.198813056379821,5.934718100890208,74.1839762611276,0.8902077151335311,64,27,51
154688,Masters,36.440677966101696,63.559322033898304,2.2598870056497176,0.5649717514124294,8.757062146892656,5.932203389830509,76.27118644067797,0.2824858757062147,64,27,51
154697,Associates,40.80560420315236,59.19439579684763,1.7513134851138354,1.7513134851138354,17.513134851138354,12.43432574430823,58.31873905429072,0.8756567425569177,40,15,10
154800,Associates,40.630323679727425,59.36967632027257,1.2776831345826234,4.003407155025554,7.155025553662692,9.454855195911414,68.56899488926746,0.17035775127768313,45,30,22
154952,Associates,41.74528301886792,58.25471698113207,3.5377358490566038,0.7075471698113208,6.8396226415094334,9.90566037735849,67.45283018867924,0.2358490566037736,57,33,27
155025,Bachelors,36.59147869674185,63.40852130325815,0.12531328320802004,1.2531328320802004,2.0050125313283207,6.015037593984962,74.18546365914787,0.12531328320802004,74,35,64
155061,Bachelors,37.333333333333336,62.66666666666667,0.3508771929824561,0.7719298245614036,2.526315789473684,6.3508771929824555,48.35087719298245,0.07017543859649122,42,27,36
155089,Bachelors,41.967213114754095,58.032786885245905,1.639344262295082,0.32786885245901637,6.885245901639345,7.213114754098362,66.88524590163935,0.32786885245901637,66,35,53
155089,Masters,30.801687763713083,69.19831223628692,1.6877637130801686,5.063291139240507,6.751054852320674,3.375527426160337,69.62025316455697,0.42194092827004215,66,35,53
155104,Associates,40.390879478827365,59.60912052117264,0.9771986970684038,3.908794788273615,9.77198697068404,41.69381107491857,40.06514657980456,0.6514657980456027,66,34,40
155186,Associates,53.75,46.25,2.5,1.6666666666666667,24.583333333333332,3.3333333333333335,59.166666666666664,0.4166666666666667,38,31,27
155210,Associates,43.725815367606415,56.274184632393585,0.6080707573244887,5.140961857379768,5.749032614704257,8.844665561083472,69.20950801547816,0.2763957987838585,28,15,9
155292,Associates,35.845588235294116,64.15441176470588,0.5514705882352942,4.963235294117647,15.992647058823529,14.88970588235294,53.67647058823529,0.1838235294117647,46,33,11
155317,Bachelors,47.886297376093296,52.11370262390671,0.1943634596695821,5.00485908649174,3.9358600583090384,6.681243926141886,72.49757045675413,0.09718172983479105,63,21,42
155317,Masters,41.01654846335697,58.98345153664303,0.7092198581560284,2.8368794326241136,5.378250591016549,4.66903073286052,71.15839243498819,0.0591016548463357,63,21,42
155399,Bachelors,51.07540813682301,48.92459186317699,0.5441824306815237,1.6066338429644986,3.161440787768852,5.934179839336616,79.45063487950246,0.1295672454003628,63,23,45
155487,Associates,45.73643410852713,54.263565891472865,3.10077519379845,1.550387596899225,5.426356589147287,7.751937984496124,72.09302325581395,0.7751937984496124,34,29,33
155520,Bachelors,33.08080808080808,66.91919191919192,1.2626262626262625,3.787878787878788,9.848484848484848,1.5151515151515151,65.9090909090909,0.25252525252525254,67,35,59
155520,Masters,20.689655172413794,79.3103448275862,1.1494252873563218,2.8735632183908044,9.770114942528735,1.1494252873563218,71.83908045977012,0.5747126436781609,67,35,59
155627,Bachelors,52.293577981651374,47.706422018348626,1.834862385321101,1.834862385321101,12.844036697247708,11.926605504587156,58.71559633027523,0.9174311926605505,100,50,89
155900,Bachelors,63.50148367952523,36.49851632047478,1.1869436201780417,2.3738872403560833,8.605341246290802,7.121661721068249,45.99406528189911,0.2967359050445104,66,41,45
156082,Bachelors,36.81652490886999,63.18347509113001,0.48602673147023084,1.4580801944106925,3.0376670716889427,9.113001215066829,65.49210206561361,0.24301336573511542,60,31,43
156125,Bachelors,44.835572024085224,55.164427975914776,0.6484483557202408,6.8550254747568315,5.048633626679018,10.884668828161185,63.5016211208893,0.2315886984715146,64,33,45
156125,Masters,44.08901251738526,55.910987482614736,0.27816411682892905,3.1988873435326846,6.536856745479833,7.37134909596662,58.41446453407511,0.27816411682892905,64,33,45
156213,Bachelors,38.111888111888106,61.88811188811189,0.34965034965034963,2.4475524475524475,3.146853146853147,1.048951048951049,81.46853146853147,0.34965034965034963,87,32,61
156286,Bachelors,35.1575456053068,64.8424543946932,0.16583747927031509,1.8242122719734661,4.311774461028192,2.321724709784411,85.7379767827529,0.16583747927031509,93,26,60
156392,Associates,42.37573715248526,57.62426284751474,0.2527379949452401,1.9376579612468408,8.340353833192923,4.128053917438922,80.79191238416176,0.08424599831508003,78,39,24
156471,Associates,10.218978102189782,89.78102189781022,0.48661800486618007,1.2165450121654502,12.652068126520682,1.2165450121654502,77.37226277372264,0.24330900243309003,54,50,82
156620,Bachelors,40.66914498141264,59.33085501858736,0.18587360594795538,0.8921933085501859,4.4981412639405205,2.453531598513011,86.76579925650557,0.11152416356877323,81,39,50
156648,Associates,43.0622009569378,56.9377990430622,0.3189792663476874,1.7543859649122806,6.220095693779904,3.508771929824561,83.89154704944178,0.3189792663476874,72,33,14
156727,Masters,4.3478260869565215,95.65217391304348,0.322061191626409,2.0933977455716586,8.373590982286634,6.119162640901772,78.58293075684381,0.1610305958132045,NA,NA,NA
156727,Doctorate,9.271523178807946,90.72847682119205,0.6622516556291391,2.6490066225165565,11.258278145695364,5.298013245033113,74.83443708609272,1.3245033112582782,NA,NA,NA
156860,Associates,31.830238726790448,68.16976127320955,0.2652519893899204,1.3262599469496021,18.30238726790451,8.222811671087534,66.84350132625994,0.5305039787798408,88,48,17
156921,Associates,39.34959349593496,60.65040650406503,0.16260162601626016,3.902439024390244,16.504065040650406,6.829268292682928,67.39837398373983,0.16260162601626016,79,40,19
157085,Bachelors,43.640081799591,56.359918200409,0.1226993865030675,2.719836400817996,6.237218813905931,4.458077709611452,76.83026584867075,0.10224948875255625,84,23,40
157085,Masters,41.80655475619504,58.19344524380495,0.07993605115907274,2.478017585931255,5.435651478816946,3.1974420463629096,71.78257394084733,0.07993605115907274,84,23,40
157289,Bachelors,46.18686034995048,53.81313965004952,0.06602839220864973,4.225817101353583,9.706173654671508,4.093760316936282,75.9656652360515,0.033014196104324864,82,29,38
157386,Bachelors,38.55421686746988,61.44578313253012,0.08032128514056225,0.642570281124498,3.2128514056224895,1.9277108433734942,85.86345381526105,0.08032128514056225,79,34,43
157401,Masters,35.78199052132701,64.21800947867298,0.23696682464454977,0.9478672985781991,4.028436018957346,1.6587677725118484,77.96208530805687,0.23696682464454977,88,31,43
157438,Associates,39.02439024390244,60.97560975609756,0.20325203252032523,1.4227642276422763,5.284552845528456,3.6585365853658534,87.60162601626016,0.20325203252032523,80,34,21
157447,Masters,30.21276595744681,69.7872340425532,0.2127659574468085,0.425531914893617,7.021276595744681,2.127659574468085,81.06382978723404,0.6382978723404255,78,29,44
157483,Associates,37.35294117647059,62.64705882352941,0.4411764705882353,0.7352941176470588,3.6764705882352944,4.411764705882353,86.76470588235294,0.14705882352941177,78,33,13
157951,Bachelors,39.71898560657985,60.28101439342015,0.1028101439342015,1.3365318711446197,7.265250171350241,2.7416038382453736,80.53461274845785,0.1370801919122687,78,29,41
158431,Associates,37.886178861788615,62.11382113821138,0.6504065040650406,0.8130081300813009,24.715447154471544,4.5528455284552845,62.11382113821138,0.3252032520325203,65,57,49
158662,Associates,27.11267605633803,72.88732394366197,0.8802816901408451,3.433098591549296,37.67605633802817,8.890845070422536,41.813380281690144,0.44014084507042256,62,60,50
159391,Bachelors,47.27856999397469,52.72143000602531,0.22092789716810607,4.338220526210082,10.02209278971681,5.9851375778268725,74.05101425989155,0.06025306286402892,75,22,32
159391,Masters,38.267716535433074,61.732283464566926,0.15748031496062992,2.283464566929134,14.251968503937007,5.905511811023622,60.86614173228347,0.07874015748031496,75,22,32
159416,Masters,44.41193680514921,55.58806319485079,0.23405500292568754,3.159742539496782,19.60210649502633,5.851375073142188,47.3376243417203,0.11702750146284377,61,39,38
159647,Masters,41.262135922330096,58.7378640776699,0.48543689320388345,0.9708737864077669,12.37864077669903,3.640776699029126,62.13592233009708,0.24271844660194172,89,23,33
159656,Masters,22.885572139303484,77.11442786069652,0.9950248756218906,4.975124378109453,14.427860696517413,8.45771144278607,60.19900497512438,0.4975124378109453,89,33,59
159993,Bachelors,34.74369406021155,65.25630593978845,0.7323026851098454,2.2782750203417415,22.538649308380798,2.034174125305126,64.93083807973963,0.08136696501220504,65,36,41
160038,Associates,19.230769230769234,80.76923076923077,1.6483516483516485,1.098901098901099,29.395604395604398,4.395604395604396,57.14285714285714,0.27472527472527475,81,41,48
160038,Bachelors,29.57983193277311,70.4201680672269,1.9327731092436975,0.8403361344537815,27.81512605042017,6.050420168067227,54.87394957983194,0.25210084033613445,81,41,48
160074,Associates,21.73913043478261,78.26086956521739,2.1739130434782608,6.521739130434782,2.1739130434782608,13.043478260869565,71.73913043478261,2.1739130434782608,65,35,56
160612,Bachelors,35.755148741418765,64.24485125858124,0.2860411899313501,0.9725400457665904,14.874141876430205,8.123569794050344,68.59267734553775,0.057208237986270026,62,36,42
160658,Bachelors,38.72088981578033,61.279110184219675,0.1737921445950643,2.4330900243309004,18.561001042752867,3.64963503649635,69.13451511991659,0.10427528675703858,70,34,46
160755,Bachelors,40.14680971202711,59.8531902879729,0.0564652738565782,4.121964991530209,5.420666290231508,5.872388481084133,74.70355731225297,0.2258610954263128,70,11,26
160755,Masters,43.401759530791786,56.598240469208214,0.17595307917888564,5.043988269794721,10.263929618768328,5.278592375366569,37.06744868035191,0.05865102639296188,70,11,26
160904,Bachelors,22.22222222222222,77.77777777777779,0.30864197530864196,8.641975308641975,79.93827160493827,2.4691358024691357,1.5432098765432098,0.6172839506172839,84,52,67
161086,Bachelors,46.53679653679654,53.46320346320347,0.4329004329004329,5.844155844155844,1.948051948051948,6.2770562770562766,67.74891774891775,0.21645021645021645,50,14,18
161235,Bachelors,20.833333333333336,79.16666666666666,1.25,1.25,5,3.3333333333333335,75,0.4166666666666667,37,23,31
161299,Bachelors,81.64251207729468,18.357487922705314,0.966183574879227,2.4154589371980677,0.966183574879227,0.966183574879227,87.43961352657004,0.966183574879227,69,27,78
161457,Masters,17.11366538952746,82.88633461047255,0.2554278416347382,5.363984674329502,13.537675606641125,1.277139208173691,68.07151979565774,0.2554278416347382,53,13,48
161554,Masters,25.29832935560859,74.7016706443914,1.9093078758949882,1.9093078758949882,2.1479713603818613,2.6252983293556085,81.14558472553699,0.23866348448687352,61,34,44
161767,Associates,40.72134962187318,59.27865037812682,0.34904013961605584,5.5846422338568935,13.089005235602095,7.795229784758581,61.72193135543921,0.29086678301337987,29,21,9
162122,Associates,38.92215568862276,61.07784431137725,0.09980039920159679,2.8942115768463075,19.860279441117765,5.788423153692615,63.47305389221557,0.39920159680638717,31,21,8
162168,Associates,33.33333333333333,66.66666666666666,0.823045267489712,2.880658436213992,10.699588477366255,5.349794238683128,71.60493827160494,0.411522633744856,50,33,0
162557,Associates,41.67664670658683,58.32335329341317,0.47904191616766467,4.790419161676647,10.778443113772456,11.377245508982035,66.46706586826348,0.11976047904191617,30,18,8
162690,Associates,35.543278084714544,64.45672191528546,0.1841620626151013,2.0257826887661143,7.366482504604052,6.629834254143646,78.08471454880295,0.1841620626151013,69,34,26
162706,Associates,41.543700340522136,58.456299659477864,0.4540295119182747,2.383654937570942,14.188422247446084,5.10783200908059,73.09875141884223,0.11350737797956867,39,24,11
162779,Associates,41.253051261187956,58.746948738812044,0.24410089503661514,11.879576891781937,24.491456468673718,9.6826688364524,38.07973962571196,0.32546786004882017,50,29,11
162928,Bachelors,49.746560463432296,50.253439536567704,0.1448225923244026,26.864590876176685,6.154960173787111,11.368573497465604,34.46777697320782,0.2172338884866039,56,14,29
162928,Masters,44.41751249810635,55.58248750189365,0.09089531889107712,9.528859263747917,6.938342675352219,5.847598848659294,40.52416300560521,0.06059687926071808,56,14,29
163046,Masters,29.301745635910226,70.69825436408978,0.24937655860349126,5.112219451371571,16.83291770573566,5.7356608478802995,67.08229426433915,0.24937655860349126,87,14,52
163204,Associates,58.17335660267597,41.82664339732403,0.4653868528214078,4.944735311227458,20.709714950552645,18.382780686445606,39.84874927283305,1.0471204188481675,33,27,19
163204,Bachelors,52.81323877068558,47.18676122931442,0.3940110323089046,4.854215918045705,25.153664302600472,11.174152876280536,44.38140267927502,0.4570527974783294,33,27,19
163204,Masters,47.9685746352413,52.0314253647587,0.4264870931537598,7.586980920314254,36.47586980920315,7.384960718294052,32.996632996633,0.3591470258136925,33,27,19
163268,Bachelors,53.267716535433074,46.73228346456693,0.27559055118110237,22.20472440944882,16.811023622047244,7.244094488188976,42.71653543307087,0.27559055118110237,55,29,36
163286,Bachelors,53.382109331860846,46.617890668139154,0.0966316951960243,17.310877967973497,12.14798453892877,10.215350635008283,50.110436223081166,0.08282716731087797,49,18,30
163338,Bachelors,43.503937007874015,56.496062992125985,0.19685039370078738,1.3779527559055118,71.25984251968504,2.7559055118110236,12.795275590551181,0.39370078740157477,72,52,63
163426,Associates,44.26833763361592,55.73166236638407,0.22115739034279397,12.679690379653518,24.437891632878735,23.29524511610763,23.33210468116476,0.18429782528566163,45,30,10
